t,cycle,phase,kpa,amp
196.14,13,lift,0.02,0.08
196.18,13,lift,0.02,0.16
196.23,13,lift,0.0,0.08
196.28,13,lift,0.02,0.08
196.33,13,lift,0.02,0.16
196.38,13,lift,0.03,0.08
196.42,13,lift,0.03,0.08
196.47,13,lift,0.03,0.08
196.52,13,lift,0.03,0.08
196.57,13,lift,0.02,0.08
196.62,13,lift,0.02,0.16
196.66,13,lift,0.02,0.08
196.71,13,lift,0.01,0.08
196.76,13,lift,0.03,0.08
196.81,13,lift,0.02,0.08
196.86,13,lift,0.03,0.08
196.9,14,precharge,0.02,0.08
196.97,14,precharge,0.03,0.0
197.05,14,precharge,0.03,0.0
197.12,14,precharge,0.01,0.0
197.2,14,precharge,0.01,0.0
197.27,14,precharge,0.01,0.08
197.35,14,precharge,0.01,0.0
197.42,14,precharge,0.01,0.08
197.5,14,precharge,0.02,0.0
197.57,14,precharge,0.01,0.0
197.65,14,precharge,0.04,0.0
197.72,14,precharge,0.03,0.0
197.79,14,precharge,0.04,0.0
197.87,14,precharge,0.01,0.0
197.94,14,precharge,-0.01,0.0
198.02,14,precharge,0.02,0.0
198.09,14,precharge,0.03,0.0
198.16,14,precharge,0.01,0.0
198.24,14,precharge,0.03,0.0
198.31,14,precharge,0.01,0.08
198.39,14,precharge,0.03,0.08
198.46,14,approach,0.03,0.0
198.51,14,approach,0.01,0.0
198.56,14,approach,0.03,0.0
198.61,14,approach,0.03,0.08
198.65,14,approach,0.01,0.0
198.7,14,approach,0.03,0.08
198.75,14,approach,0.01,0.0
198.8,14,approach,0.01,0.08
198.84,14,approach,0.03,0.08
198.89,14,approach,0.03,0.0
198.94,14,approach,0.03,0.08
198.99,14,approach,0.03,0.08
199.03,14,approach,0.03,0.0
199.08,14,approach,0.03,0.0
199.13,14,approach,0.02,0.08
199.17,14,approach,0.03,0.08
199.22,14,approach,0.03,0.08
199.27,14,approach,0.03,0.0
199.32,14,approach,0.04,0.08
199.37,14,approach,0.04,0.08
199.41,14,approach,0.03,0.08
199.46,14,approach,0.03,0.08
199.51,14,approach,0.03,0.08
199.56,14,approach,0.04,0.0
199.6,14,approach,0.03,0.0
199.65,14,approach,0.03,0.0
199.7,14,approach,0.03,0.0
199.75,14,approach,0.03,0.08
199.8,14,approach,0.02,0.08
199.85,14,approach,0.01,0.0
199.89,14,approach,0.03,0.08
199.94,14,approach,0.04,0.0
199.99,14,approach,0.02,0.08
200.04,14,approach,0.03,0.0
200.09,14,approach,0.0,0.16
200.13,14,approach,0.01,0.0
200.18,14,approach,0.03,0.08
200.23,14,approach,0.01,0.08
200.28,14,approach,0.01,0.08
200.33,14,approach,0.03,0.08
200.37,14,approach,0.03,0.08
200.42,14,approach,-0.01,0.0
200.47,14,approach,0.01,0.08
200.52,14,approach,0.02,0.0
200.56,14,approach,0.02,0.08
200.61,14,approach,0.0,0.08
200.66,14,approach,0.02,0.08
200.71,14,approach,0.03,0.08
200.76,14,approach,0.04,0.16
200.8,14,approach,0.01,0.08
200.85,14,press,0.03,0.08
200.9,14,press,0.04,0.08
200.95,14,press,0.03,0.16
200.99,14,press,0.02,0.08
201.04,14,press,0.02,0.24
201.09,14,press,0.03,0.08
201.14,14,press,0.03,0.16
201.19,14,press,0.03,0.08
201.23,14,press,0.0,0.08
201.28,14,press,0.03,0.24
201.33,14,press,0.0,0.08
201.38,14,press,0.03,0.24
201.43,14,press,0.03,0.16
201.47,14,press,0.02,0.16
201.52,14,press,0.02,0.16
201.57,14,press,0.04,0.24
201.62,14,press,0.01,0.33
201.67,14,press,0.03,0.16
201.72,14,press,0.03,0.24
201.77,14,press,0.03,0.33
201.82,14,press,0.02,0.24
201.87,14,press,0.03,0.16
201.92,14,press,0.03,0.24
201.96,14,press,0.01,0.24
202.01,14,press,0.03,0.24
202.06,14,press,0.02,0.24
202.11,14,press,0.01,0.41
202.16,14,press,0.0,0.24
202.2,14,press,0.04,0.49
202.25,14,press,0.03,0.24
202.3,14,press,0.04,0.24
202.35,14,press,0.03,0.33
202.39,14,press,0.05,0.33
202.44,14,press,0.03,0.24
202.49,14,press,0.06,0.33
202.54,14,press,0.04,0.33
202.59,14,press,0.01,0.49
202.63,14,press,0.05,0.41
202.68,14,press,0.03,0.49
202.73,14,press,0.01,0.24
202.77,14,press,0.03,0.41
202.82,14,press,0.01,0.33
202.86,14,press,0.03,0.24
202.9,14,press,0.03,0.41
202.95,14,press,0.03,0.24
202.99,14,press,0.03,0.24
203.04,14,press,0.01,0.33
203.08,14,press,0.03,0.16
203.12,14,press,0.03,0.49
203.17,14,press,0.02,0.33
203.21,14,press,0.02,0.24
203.26,14,press,0.02,0.16
203.3,14,press,0.01,0.33
203.35,14,press,0.01,0.33
203.39,14,press,0.03,0.33
203.44,14,press,0.01,0.41
203.49,14,press,-35.32,0.16
203.55,14,press,-57.11,0.16
203.6,14,hold,-68.81,0.16
203.69,14,hold,-71.87,0.08
203.78,14,hold,-71.67,0.16
203.86,14,hold,-71.56,0.16
203.95,14,hold,-71.51,0.16
204.03,14,hold,-71.44,0.24
204.12,14,hold,-71.39,0.08
204.2,14,hold,-71.34,0.24
204.29,14,hold,-71.31,0.24
204.37,14,hold,-71.27,0.16
204.46,14,hold,-71.26,0.16
204.54,14,hold,-71.2,0.16
204.63,14,hold,-71.17,0.08
204.72,14,hold,-71.16,0.24
204.8,14,hold,-71.12,0.16
204.89,14,hold,-71.1,0.16
204.97,14,hold,-71.07,0.16
205.06,14,hold,-71.03,0.24
205.14,14,hold,-71.02,0.16
205.23,14,hold,-70.99,0.24
205.32,14,hold,-70.95,0.16
205.4,14,hold,-70.96,0.24
205.49,14,hold,-70.93,0.24
205.58,14,hold,-70.9,0.16
205.66,14,hold,-70.86,0.24
205.75,14,hold,-70.88,0.08
205.83,14,hold,-70.84,0.16
205.92,14,hold,-70.84,0.16
206.0,14,hold,-70.81,0.16
206.09,14,hold,-70.78,0.24
206.17,14,hold,-70.79,0.08
206.26,14,hold,-70.76,0.08
206.34,14,hold,-70.72,0.08
206.43,14,hold,-70.72,0.08
206.52,14,hold,-70.69,0.16
206.6,14,hold,-70.7,0.08
206.69,14,hold,-70.66,0.24
206.77,14,hold,-70.67,0.16
206.86,14,hold,-70.64,0.16
206.95,14,hold,-70.63,0.08
207.03,14,hold,-70.61,0.24
207.12,14,hold,-70.61,0.16
207.2,14,hold,-70.57,0.24
207.29,14,hold,-70.56,0.08
207.37,14,hold,-70.55,0.24
207.46,14,hold,-70.56,0.16
207.54,14,hold,-70.52,0.16
207.63,14,hold,-70.51,0.16
207.72,14,hold,-70.5,0.16
207.8,14,hold,-70.49,0.16
207.89,14,hold,-70.47,0.24
207.97,14,hold,-70.44,0.16
208.06,14,hold,-70.43,0.16
208.14,14,hold,-70.4,0.16
208.23,14,hold,-70.41,0.08
208.31,14,hold,-70.36,0.24
208.4,14,hold,-70.38,0.24
208.49,14,hold,-70.36,0.08
208.57,14,hold,-70.35,0.16
208.64,14,vent,-70.32,0.16
208.69,14,vent,-0.83,0.16
208.73,14,vent,0.03,0.16
208.78,14,vent,0.0,0.16
208.82,14,vent,0.03,0.24
208.87,14,vent,0.0,0.16
208.91,14,vent,0.02,0.24
208.96,14,vent,0.03,0.16
209.0,14,vent,0.02,0.16
209.05,14,vent,0.04,0.16
209.09,14,vent,0.01,0.24
209.13,14,vent,-0.02,0.24
209.18,14,vent,0.03,0.24
209.22,14,vent,0.02,0.16
209.27,14,vent,0.03,0.16
209.31,14,vent,0.02,0.24
209.36,14,vent,0.03,0.16
209.41,14,vent,0.02,0.16
209.45,14,vent,-0.01,0.08
209.49,14,vent,-0.01,0.24
209.55,14,vent,0.01,0.16
209.6,14,lift,0.0,0.16
209.64,14,lift,0.0,0.16
209.69,14,lift,-0.01,0.16
209.74,14,lift,0.01,0.16
209.78,14,lift,0.0,0.16
209.83,14,lift,-0.01,0.08
209.87,14,lift,0.01,0.08
209.92,14,lift,-0.01,0.0
209.97,14,lift,-0.29,0.16
210.02,14,lift,0.0,0.08
210.06,14,lift,0.01,0.08
210.11,14,lift,-0.01,0.08
210.16,14,lift,0.01,0.08
210.2,14,lift,0.01,0.08
210.25,14,lift,0.01,0.08
210.3,14,lift,-0.01,0.08
210.35,14,lift,-0.01,0.08
210.39,14,lift,-0.02,0.08
210.44,14,lift,-0.01,0.08
210.49,14,lift,0.0,0.08
210.54,14,lift,-0.01,0.08
210.59,14,lift,0.01,0.08
210.63,14,lift,-0.01,0.08
210.68,14,lift,0.01,0.08
210.73,14,lift,0.01,0.08
210.78,14,lift,0.04,0.08
210.82,14,lift,0.03,0.16
210.87,14,lift,0.02,0.08
210.92,14,lift,0.03,0.08
210.97,14,lift,0.04,0.08
211.02,14,lift,0.01,0.16
211.07,14,lift,0.04,0.08
211.11,14,lift,0.03,0.08
211.16,14,lift,0.03,0.08
211.21,14,lift,0.02,0.08
211.26,14,lift,0.03,0.08
211.31,14,lift,0.03,0.08
211.35,14,lift,0.03,0.08
211.41,14,lift,0.04,0.16
211.45,14,lift,0.04,0.08
211.5,14,lift,0.02,0.08
211.55,14,lift,0.03,0.08
211.6,14,lift,0.01,0.08
211.65,14,lift,0.03,0.16
211.7,14,lift,0.02,0.08
211.75,14,lift,0.03,0.16
211.79,14,lift,0.03,0.08
211.84,14,lift,0.01,0.08
211.89,14,lift,0.01,0.08
211.93,14,lift,0.03,0.08
211.98,15,precharge,0.01,0.08
212.05,15,precharge,0.04,0.0
212.13,15,precharge,0.01,0.0
212.2,15,precharge,0.03,0.0
212.28,15,precharge,0.03,0.0
212.35,15,precharge,0.03,0.0
212.43,15,precharge,0.03,0.0
212.5,15,precharge,0.02,0.0
212.58,15,precharge,0.03,0.0
212.65,15,precharge,0.01,0.0
212.72,15,precharge,0.04,0.08
212.8,15,precharge,0.04,0.0
212.87,15,precharge,0.03,0.08
212.95,15,precharge,0.03,0.0
213.02,15,precharge,0.03,0.08
213.1,15,precharge,0.03,0.0
213.17,15,precharge,-0.01,0.0
213.25,15,precharge,0.03,0.0
213.32,15,precharge,0.0,0.0
213.39,15,precharge,0.02,0.0
213.47,15,precharge,0.03,0.08
213.54,15,approach,0.03,0.0
213.6,15,approach,0.03,0.0
213.64,15,approach,0.01,0.0
213.69,15,approach,0.02,0.08
213.74,15,approach,0.02,0.0
213.79,15,approach,0.03,0.0
213.84,15,approach,0.02,0.0
213.89,15,approach,0.03,0.08
213.94,15,approach,0.02,0.08
213.99,15,approach,0.03,0.08
214.03,15,approach,0.01,0.0
214.08,15,approach,0.04,0.0
214.13,15,approach,0.01,0.0
214.18,15,approach,0.03,0.0
214.22,15,approach,0.03,0.0
214.27,15,approach,0.03,0.08
214.32,15,approach,0.02,0.0
214.37,15,approach,0.02,0.08
214.42,15,approach,0.02,0.08
214.46,15,approach,0.01,0.0
214.51,15,approach,0.04,0.08
214.56,15,approach,-0.01,0.08
214.61,15,approach,0.02,0.08
214.65,15,approach,0.03,0.0
214.7,15,approach,0.03,0.08
214.75,15,approach,0.03,0.08
214.79,15,approach,0.04,0.0
214.84,15,approach,0.03,0.0
214.89,15,approach,0.02,0.08
214.94,15,approach,0.03,0.08
214.98,15,approach,0.01,0.08
215.03,15,approach,0.03,0.0
215.09,15,approach,0.03,0.08
215.13,15,approach,0.04,0.0
215.18,15,approach,0.01,0.0
215.23,15,approach,0.03,0.16
215.28,15,approach,0.02,0.0
215.32,15,approach,0.04,0.08
215.37,15,approach,0.03,0.0
215.42,15,approach,0.04,0.08
215.46,15,approach,0.03,0.08
215.51,15,approach,0.03,0.08
215.56,15,approach,0.02,0.08
215.61,15,approach,0.02,0.08
215.66,15,approach,0.03,0.08
215.71,15,approach,0.03,0.08
215.75,15,approach,0.03,0.08
215.8,15,approach,0.01,0.08
215.85,15,approach,0.02,0.16
215.9,15,approach,0.01,0.08
215.94,15,press,0.03,0.16
215.99,15,press,0.02,0.08
216.04,15,press,0.03,0.16
216.09,15,press,0.03,0.16
216.14,15,press,0.04,0.08
216.18,15,press,0.03,0.08
216.23,15,press,0.03,0.08
216.28,15,press,0.03,0.08
216.32,15,press,0.02,0.08
216.37,15,press,0.02,0.16
216.42,15,press,0.03,0.16
216.47,15,press,0.04,0.16
216.51,15,press,0.0,0.16
216.56,15,press,0.0,0.16
216.61,15,press,0.03,0.08
216.66,15,press,0.02,0.16
216.71,15,press,0.03,0.16
216.75,15,press,0.04,0.24
216.8,15,press,0.03,0.24
216.85,15,press,0.02,0.24
216.9,15,press,0.02,0.24
216.95,15,press,0.03,0.08
217.0,15,press,0.03,0.24
217.04,15,press,0.02,0.24
217.09,15,press,0.01,0.08
217.14,15,press,0.03,0.33
217.19,15,press,0.03,0.33
217.24,15,press,0.03,0.33
217.29,15,press,0.03,0.24
217.34,15,press,0.01,0.33
217.38,15,press,0.0,0.41
217.44,15,press,0.06,0.33
217.49,15,press,0.04,0.24
217.53,15,press,0.01,0.24
217.58,15,press,0.02,0.33
217.63,15,press,0.02,0.49
217.68,15,press,0.02,0.24
217.73,15,press,0.05,0.49
217.78,15,press,0.03,0.33
217.82,15,press,0.03,0.33
217.87,15,press,0.02,0.33
217.91,15,press,0.03,0.49
217.96,15,press,0.03,0.33
218.0,15,press,-0.01,0.16
218.05,15,press,0.03,0.24
218.09,15,press,0.03,0.24
218.14,15,press,0.01,0.41
218.18,15,press,0.02,0.24
218.23,15,press,0.03,0.33
218.27,15,press,0.01,0.33
218.32,15,press,0.01,0.33
218.36,15,press,0.01,0.24
218.41,15,press,0.03,0.41
218.45,15,press,0.02,0.16
218.5,15,press,0.04,0.33
218.54,15,press,0.03,0.33
218.6,15,press,-33.51,0.33
218.65,15,press,-56.16,0.08
218.71,15,hold,-68.46,0.16
218.79,15,hold,-71.47,0.16
218.88,15,hold,-71.28,0.08
218.96,15,hold,-71.18,0.16
219.05,15,hold,-71.13,0.08
219.13,15,hold,-71.08,0.08
219.22,15,hold,-71.02,0.08
219.3,15,hold,-71.0,0.16
219.39,15,hold,-70.93,0.16
219.48,15,hold,-70.9,0.08
219.56,15,hold,-70.86,0.08
219.65,15,hold,-70.84,0.16
219.73,15,hold,-70.81,0.08
219.82,15,hold,-70.79,0.16
219.9,15,hold,-70.76,0.16
219.99,15,hold,-70.73,0.08
220.08,15,hold,-70.69,0.16
220.16,15,hold,-70.66,0.08
220.25,15,hold,-70.65,0.16
220.33,15,hold,-70.61,0.16
220.42,15,hold,-70.61,0.16
220.5,15,hold,-70.58,0.08
220.59,15,hold,-70.57,0.08
220.67,15,hold,-70.56,0.16
220.76,15,hold,-70.52,0.08
220.84,15,hold,-70.5,0.08
220.93,15,hold,-70.49,0.16
221.02,15,hold,-70.47,0.16
221.1,15,hold,-70.45,0.08
221.19,15,hold,-70.44,0.16
221.27,15,hold,-70.41,0.08
221.36,15,hold,-70.41,0.16
221.44,15,hold,-70.37,0.16
221.53,15,hold,-70.36,0.16
221.61,15,hold,-70.35,0.08
221.7,15,hold,-70.32,0.08
221.78,15,hold,-70.33,0.16
221.87,15,hold,-70.3,0.08
221.95,15,hold,-70.28,0.16
222.04,15,hold,-70.26,0.16
222.12,15,hold,-70.24,0.16
222.21,15,hold,-70.23,0.16
222.3,15,hold,-70.24,0.16
222.38,15,hold,-70.21,0.16
222.47,15,hold,-70.17,0.08
222.55,15,hold,-70.17,0.16
222.64,15,hold,-70.16,0.16
222.72,15,hold,-70.14,0.16
222.81,15,hold,-70.12,0.16
222.9,15,hold,-70.13,0.08
222.98,15,hold,-70.12,0.16
223.07,15,hold,-70.1,0.08
223.15,15,hold,-70.06,0.16
223.24,15,hold,-70.08,0.08
223.33,15,hold,-70.03,0.16
223.41,15,hold,-70.03,0.16
223.5,15,hold,-70.01,0.08
223.59,15,hold,-70.0,0.08
223.67,15,hold,-69.99,0.08
223.75,15,vent,-69.98,0.08
223.79,15,vent,-0.89,0.16
223.84,15,vent,0.03,0.24
223.88,15,vent,0.01,0.16
223.93,15,vent,0.0,0.08
223.97,15,vent,0.02,0.08
224.02,15,vent,0.02,0.08
224.06,15,vent,0.03,0.16
224.11,15,vent,0.01,0.24
224.15,15,vent,0.0,0.16
224.19,15,vent,0.03,0.16
224.24,15,vent,0.03,0.08
224.29,15,vent,0.01,0.08
224.33,15,vent,0.0,0.24
224.37,15,vent,0.0,0.16
224.42,15,vent,0.03,0.08
224.47,15,vent,0.0,0.08
224.51,15,vent,0.0,0.24
224.56,15,vent,0.03,0.16
224.6,15,vent,0.01,0.16
224.65,15,vent,0.02,0.16
224.7,15,lift,0.03,0.16
224.75,15,lift,0.0,0.08
224.79,15,lift,-0.01,0.08
224.84,15,lift,-0.01,0.16
224.89,15,lift,-0.01,0.08
224.93,15,lift,-0.01,0.16
224.98,15,lift,0.0,0.08
225.03,15,lift,0.01,0.08
225.08,15,lift,0.04,0.08
225.13,15,lift,0.01,0.08
225.18,15,lift,0.0,0.08
225.22,15,lift,0.01,0.08
225.27,15,lift,-0.03,0.08
225.32,15,lift,0.01,0.08
225.37,15,lift,0.0,0.08
225.42,15,lift,0.0,0.08
225.47,15,lift,-0.01,0.08
225.52,15,lift,0.0,0.08
225.57,15,lift,-0.01,0.08
225.62,15,lift,-0.01,0.08
225.66,15,lift,-0.01,0.0
225.71,15,lift,0.01,0.08
225.76,15,lift,0.0,0.08
225.81,15,lift,0.03,0.16
225.85,15,lift,0.03,0.08
225.9,15,lift,0.03,0.08
225.95,15,lift,0.03,0.08
226.0,15,lift,0.03,0.08
226.05,15,lift,0.01,0.16
226.09,15,lift,0.01,0.16
226.14,15,lift,-0.01,0.08
226.19,15,lift,0.03,0.16
226.23,15,lift,0.03,0.08
226.28,15,lift,0.02,0.08
226.33,15,lift,0.02,0.16
226.37,15,lift,0.03,0.16
226.42,15,lift,0.03,0.08
226.47,15,lift,0.0,0.08
226.51,15,lift,0.03,0.16
226.56,15,lift,0.03,0.08
226.61,15,lift,0.0,0.16
226.66,15,lift,0.03,0.08
226.71,15,lift,0.02,0.16
226.76,15,lift,0.03,0.08
226.8,15,lift,0.01,0.16
226.85,15,lift,0.02,0.08
226.9,15,lift,0.02,0.08
226.95,15,lift,0.02,0.08
227.0,15,lift,0.02,0.08
227.04,15,lift,0.02,0.08
227.09,16,precharge,0.03,0.0
227.16,16,precharge,0.03,0.08
227.23,16,precharge,0.02,0.0
227.31,16,precharge,0.01,0.0
227.38,16,precharge,0.03,0.0
227.46,16,precharge,0.03,0.0
227.53,16,precharge,0.01,0.0
227.61,16,precharge,0.01,0.0
227.68,16,precharge,0.03,0.0
227.76,16,precharge,0.03,0.0
227.83,16,precharge,0.03,0.0
227.91,16,precharge,0.02,0.08
227.98,16,precharge,0.02,0.08
228.06,16,precharge,0.03,0.0
228.13,16,precharge,0.03,0.0
228.2,16,precharge,0.02,0.0
228.28,16,precharge,0.04,0.0
228.35,16,precharge,0.01,0.0
228.43,16,precharge,0.02,0.08
228.5,16,precharge,-0.01,0.08
228.58,16,precharge,0.01,0.0
228.66,16,approach,0.03,0.08
228.71,16,approach,0.03,0.0
228.76,16,approach,0.01,0.0
228.81,16,approach,0.03,0.08
228.86,16,approach,0.01,0.0
228.9,16,approach,0.01,0.0
228.95,16,approach,0.02,0.0
229.0,16,approach,0.03,0.08
229.04,16,approach,0.01,0.0
229.09,16,approach,0.03,0.0
229.14,16,approach,0.03,0.08
229.19,16,approach,0.03,0.08
229.23,16,approach,0.03,0.0
229.28,16,approach,0.03,0.08
229.33,16,approach,0.03,0.0
229.37,16,approach,0.03,0.08
229.42,16,approach,0.01,0.0
229.47,16,approach,0.02,0.08
229.52,16,approach,0.04,0.0
229.56,16,approach,0.01,0.08
229.61,16,approach,0.01,0.0
229.65,16,approach,0.02,0.08
229.7,16,approach,0.0,0.0
229.75,16,approach,0.01,0.08
229.8,16,approach,0.01,0.08
229.84,16,approach,0.01,0.08
229.89,16,approach,-0.01,0.0
229.94,16,approach,0.01,0.08
229.99,16,approach,0.03,0.08
230.04,16,approach,0.03,0.08
230.09,16,approach,0.01,0.08
230.13,16,approach,0.0,0.08
230.18,16,approach,0.01,0.16
230.23,16,approach,0.03,0.08
230.27,16,approach,0.02,0.0
230.32,16,approach,0.02,0.08
230.37,16,approach,0.0,0.08
230.42,16,approach,0.01,0.0
230.46,16,approach,0.01,0.08
230.51,16,approach,0.01,0.0
230.56,16,approach,0.01,0.0
230.61,16,approach,0.02,0.08
230.65,16,approach,0.01,0.08
230.7,16,approach,0.03,0.08
230.75,16,approach,0.0,0.08
230.79,16,approach,0.03,0.08
230.84,16,approach,0.02,0.08
230.89,16,approach,0.03,0.08
230.94,16,approach,0.02,0.08
230.99,16,approach,0.01,0.08
231.04,16,press,0.03,0.08
231.09,16,press,0.01,0.16
231.13,16,press,0.03,0.08
231.18,16,press,0.02,0.16
231.23,16,press,0.02,0.08
231.28,16,press,0.01,0.16
231.33,16,press,0.01,0.08
231.38,16,press,0.02,0.08
231.42,16,press,0.04,0.16
231.47,16,press,0.03,0.16
231.52,16,press,0.02,0.16
231.57,16,press,0.02,0.24
231.61,16,press,0.03,0.16
231.66,16,press,0.03,0.16
231.71,16,press,0.03,0.16
231.75,16,press,0.03,0.24
231.8,16,press,0.01,0.16
231.84,16,press,0.03,0.16
231.9,16,press,0.02,0.16
231.94,16,press,0.01,0.24
231.99,16,press,0.03,0.33
232.04,16,press,0.01,0.16
232.09,16,press,0.02,0.41
232.13,16,press,0.04,0.33
232.18,16,press,0.03,0.24
232.23,16,press,0.05,0.49
232.28,16,press,0.05,0.24
232.32,16,press,0.01,0.33
232.37,16,press,0.02,0.33
232.42,16,press,0.03,0.33
232.47,16,press,0.01,0.24
232.52,16,press,0.03,0.33
232.57,16,press,0.05,0.33
232.61,16,press,0.01,0.33
232.67,16,press,0.03,0.33
232.71,16,press,0.02,0.41
232.77,16,press,0.01,0.41
232.81,16,press,0.03,0.33
232.86,16,press,0.03,0.57
232.91,16,press,0.03,0.41
232.96,16,press,0.03,0.33
233.0,16,press,0.0,0.33
233.05,16,press,0.04,0.41
233.09,16,press,0.03,0.16
233.14,16,press,0.03,0.24
233.18,16,press,0.03,0.16
233.23,16,press,0.02,0.33
233.27,16,press,0.02,0.24
233.32,16,press,0.04,0.41
233.36,16,press,0.02,0.24
233.41,16,press,0.02,0.33
233.45,16,press,0.0,0.16
233.5,16,press,0.02,0.24
233.54,16,press,0.01,0.33
233.58,16,press,0.01,0.49
233.63,16,press,0.01,0.16
233.68,16,press,-30.18,0.24
233.74,16,press,-55.8,0.16
233.79,16,hold,-68.11,0.16
233.88,16,hold,-72.19,0.16
233.96,16,hold,-72.01,0.16
234.05,16,hold,-71.91,0.16
234.14,16,hold,-71.83,0.24
234.22,16,hold,-71.79,0.08
234.31,16,hold,-71.74,0.24
234.4,16,hold,-71.67,0.24
234.48,16,hold,-71.65,0.08
234.57,16,hold,-71.62,0.08
234.65,16,hold,-71.56,0.16
234.74,16,hold,-71.54,0.16
234.82,16,hold,-71.51,0.24
234.91,16,hold,-71.49,0.16
234.99,16,hold,-71.46,0.16
235.08,16,hold,-71.42,0.16
235.16,16,hold,-71.39,0.16
235.25,16,hold,-71.38,0.16
235.33,16,hold,-71.37,0.16
235.42,16,hold,-71.34,0.08
235.5,16,hold,-71.31,0.08
235.59,16,hold,-71.28,0.08
235.67,16,hold,-71.28,0.16
235.76,16,hold,-71.25,0.16
235.84,16,hold,-71.22,0.16
235.93,16,hold,-71.21,0.16
236.01,16,hold,-71.19,0.16
236.1,16,hold,-71.16,0.08
236.19,16,hold,-71.14,0.16
236.27,16,hold,-71.14,0.08
236.36,16,hold,-71.09,0.16
236.44,16,hold,-71.11,0.16
236.53,16,hold,-71.08,0.24
236.62,16,hold,-71.05,0.08
236.7,16,hold,-71.04,0.16
236.79,16,hold,-71.02,0.16
236.88,16,hold,-70.99,0.08
236.96,16,hold,-70.97,0.16
237.05,16,hold,-70.96,0.16
237.14,16,hold,-70.96,0.16
237.22,16,hold,-70.92,0.08
237.31,16,hold,-70.92,0.16
237.39,16,hold,-70.9,0.16
237.48,16,hold,-70.89,0.24
237.56,16,hold,-70.88,0.08
237.65,16,hold,-70.84,0.24
237.74,16,hold,-70.85,0.08
237.82,16,hold,-70.83,0.16
237.91,16,hold,-70.81,0.16
237.99,16,hold,-70.81,0.16
238.08,16,hold,-70.79,0.16
238.16,16,hold,-70.79,0.08
238.25,16,hold,-70.76,0.16
238.33,16,hold,-70.75,0.16
238.42,16,hold,-70.74,0.16
238.51,16,hold,-70.73,0.24
238.59,16,hold,-70.7,0.08
238.68,16,hold,-70.66,0.24
238.76,16,hold,-70.67,0.16
238.84,16,vent,-70.66,0.16
238.88,16,vent,-1.01,0.24
238.93,16,vent,0.03,0.24
238.97,16,vent,0.0,0.24
239.02,16,vent,0.04,0.16
239.06,16,vent,0.02,0.16
239.11,16,vent,0.0,0.16
239.15,16,vent,0.01,0.16
239.19,16,vent,0.0,0.16
239.24,16,vent,0.03,0.16
239.28,16,vent,0.02,0.16
239.33,16,vent,0.01,0.24
239.38,16,vent,0.02,0.16
239.42,16,vent,-0.01,0.24
239.46,16,vent,0.0,0.16
239.51,16,vent,0.01,0.16
239.55,16,vent,0.03,0.16
239.6,16,vent,0.03,0.16
239.64,16,vent,0.0,0.24
239.69,16,vent,0.03,0.16
239.74,16,vent,0.03,0.24
239.79,16,lift,0.01,0.24
239.84,16,lift,0.03,0.16
239.88,16,lift,0.04,0.08
239.93,16,lift,0.0,0.16
239.98,16,lift,0.01,0.16
240.02,16,lift,0.0,0.0
240.07,16,lift,0.01,0.08
240.12,16,lift,0.03,0.0
240.16,16,lift,-0.19,0.08
240.21,16,lift,0.02,0.08
240.26,16,lift,-0.01,0.08
240.31,16,lift,0.01,0.08
240.36,16,lift,-0.01,0.08
240.4,16,lift,0.0,0.0
240.45,16,lift,-0.01,0.08
240.5,16,lift,-0.01,0.0
240.55,16,lift,-0.01,0.08
240.59,16,lift,-0.02,0.08
240.64,16,lift,0.0,0.08
240.69,16,lift,0.0,0.08
240.73,16,lift,-0.01,0.0
240.78,16,lift,0.0,0.08
240.83,16,lift,0.0,0.08
240.88,16,lift,0.01,0.08
240.93,16,lift,0.01,0.16
240.97,16,lift,0.02,0.08
241.02,16,lift,0.01,0.08
241.07,16,lift,0.0,0.16
241.12,16,lift,-0.01,0.16
241.16,16,lift,0.02,0.08
241.21,16,lift,0.01,0.08
241.26,16,lift,0.01,0.16
241.31,16,lift,-0.01,0.08
241.36,16,lift,0.02,0.08
241.4,16,lift,0.03,0.08
241.45,16,lift,0.02,0.08
241.5,16,lift,0.01,0.16
241.55,16,lift,0.02,0.16
241.59,16,lift,0.02,0.08
241.64,16,lift,0.03,0.08
241.69,16,lift,0.03,0.16
241.74,16,lift,0.03,0.08
241.79,16,lift,-0.01,0.08
241.83,16,lift,0.03,0.08
241.88,16,lift,0.0,0.08
241.93,16,lift,0.03,0.08
241.98,16,lift,0.02,0.08
242.03,16,lift,0.03,0.08
242.07,16,lift,0.01,0.08
242.12,16,lift,0.01,0.16
242.17,17,precharge,0.01,0.0
242.24,17,precharge,-0.01,0.0
242.32,17,precharge,0.03,0.0
242.4,17,precharge,0.01,0.0
242.47,17,precharge,0.02,0.08
242.55,17,precharge,0.03,0.0
242.62,17,precharge,0.03,0.0
242.69,17,precharge,0.01,0.0
242.77,17,precharge,0.01,0.0
242.84,17,precharge,0.0,0.0
242.91,17,precharge,-0.01,0.0
242.99,17,precharge,0.03,0.0
243.07,17,precharge,0.0,0.0
243.14,17,precharge,0.01,0.0
243.21,17,precharge,0.01,0.0
243.29,17,precharge,0.03,0.0
243.36,17,precharge,0.03,0.0
243.44,17,precharge,0.02,0.0
243.52,17,precharge,0.03,0.0
243.59,17,precharge,0.04,0.0
243.67,17,precharge,0.03,0.0
